,0,1,2,3,value,trend,noise
130,0.0,1.0,31.0,68.0,93.80525515880828,-0.9903074650763657,95.7892020002046
131,0.0,1.0,32.0,67.0,91.20961993824918,-0.9900258125841066,92.33893779326934
132,0.0,1.0,33.0,66.0,88.38266392077954,-0.9897000728937241,89.46557160417738
133,0.0,1.0,34.0,65.0,85.25611322191976,-0.9893141779533836,86.17818223943388
134,0.0,1.0,35.0,64.0,81.81048602639623,-0.988854826432694,82.89088614167765
135,0.0,1.0,36.0,63.0,77.50876945316385,-0.9882134263112843,78.77094402502719
136,0.0,1.0,37.0,62.0,73.33875482508932,-0.9875302041035351,75.01663325773164
137,0.0,1.0,38.0,61.0,69.17346906990925,-0.986747319050883,70.4919572600867
138,0.0,1.0,39.0,60.0,64.47573500963992,-0.9857447635303104,65.44273141322199
139,0.0,1.0,40.0,59.0,59.17226680029343,-0.9844237978012421,59.57568308050858
140,0.0,1.0,41.0,58.0,52.84808309293649,-0.9825305273881412,53.41298001389819
141,0.0,1.0,42.0,57.0,46.47327937530152,-0.9800750725358066,46.264214734892576
142,0.0,1.0,43.0,56.0,39.6136684990299,-0.976559297493331,38.99631256505497
143,0.0,1.0,44.0,55.0,32.32496581715345,-0.9713095669030575,30.547007621648536
144,0.0,1.0,45.0,54.0,24.99374346839923,-0.9641369055519053,21.6813284087254
145,0.0,1.0,46.0,53.0,18.825507240300382,-0.9550896012820865,15.482364894982343
146,0.0,1.0,47.0,52.0,14.6297713285908,-0.9441463288666363,11.446431703723645
147,0.0,1.0,48.0,51.0,11.483379580219818,-0.9309188717313367,8.304442249547977
148,0.0,1.0,49.0,50.0,9.27357658494184,-0.920962329086299,4.828319606327758
149,0.0,1.0,50.0,49.0,1.6892885622837124,-0.6739879412793005,1.396555312973212
150,0.0,1.0,51.0,48.0,0.44876007367630333,-0.38098883392856975,0.4219342891653346
151,0.0,1.0,52.0,47.0,0.5786650722819959,-0.4502769839892896,0.38731565795466993
152,0.0,1.0,53.0,46.0,0.5771937404271437,-0.46325962952083055,0.3904435890834641
153,0.0,1.0,54.0,45.0,0.43635438162250906,-0.4162189125976704,0.33037633760598406
154,0.0,1.0,55.0,44.0,0.6040496891432674,-0.5032020078808466,0.29950488583701884
155,0.0,1.0,56.0,43.0,0.5917186289478051,-0.5163000390074288,0.29125024972532065
156,0.0,1.0,57.0,42.0,0.5158710298300084,-0.5015008746956255,0.31330600835357814
157,0.0,1.0,58.0,41.0,0.39025119574561895,-0.45104425604562715,0.14859266118845293
158,0.0,1.0,59.0,40.0,0.3370899888362726,-0.433130864807577,0.16963630231686255
159,0.0,1.0,60.0,39.0,0.33762576518107945,-0.44634897929061335,0.1575583147857229
160,0.0,1.0,61.0,38.0,0.3063667756294832,-0.4389735033382456,0.13523816334943684
161,0.0,1.0,62.0,37.0,0.3022098293083022,-0.44979718976956684,0.2052155526934476
162,0.0,1.0,63.0,36.0,0.29322346628214624,-0.4568438168495156,0.1430347754482033
163,0.0,1.0,64.0,35.0,0.23342722844547636,-0.419278712546279,0.13509613982187818
164,0.0,1.0,65.0,34.0,0.21339493382389318,-0.4162886680346256,0.1358320240413744
165,0.0,1.0,66.0,33.0,0.24009276278063973,-0.4501870849527275,0.15342904787491007
166,0.0,1.0,67.0,32.0,0.18984707737691853,-0.41908051142769687,0.13287451576791032
167,0.0,1.0,68.0,31.0,0.20631924736232854,-0.4465436172881404,0.16167483747819666
168,0.0,1.0,69.0,30.0,0.16954136254852714,-0.42320666151413633,0.12230654502625882
169,0.0,1.0,70.0,29.0,0.1772142633276781,-0.4456635777361342,0.1375525538385307
170,0.0,1.0,71.0,28.0,0.16447233573014475,-0.44566258585978713,0.17520762507946208
171,0.0,1.0,72.0,27.0,0.13622574377391783,-0.4248314628414468,0.11640567364381194
172,0.0,1.0,73.0,26.0,0.12993763970809646,-0.4308531454096812,0.12275367049467567
173,0.0,1.0,74.0,25.0,0.11870498131588159,-0.43181597632912094,0.14226153339122227
174,0.0,1.0,75.0,24.0,0.12658476829576415,-0.4527712401984323,0.09734908433203393
175,0.0,1.0,76.0,23.0,0.1066505956825805,-0.438517806295035,0.07917458231761576
176,0.0,1.0,77.0,22.0,0.10050167345140659,-0.4479301190095475,0.12440456082392415
177,0.0,1.0,78.0,21.0,0.09551062271154476,-0.45424242970906525,0.07754501214266218
178,0.0,1.0,79.0,20.0,0.0752322121267539,-0.4373361080248088,0.12420803836793115
179,0.0,1.0,80.0,19.0,0.0644388770924802,-0.4320796677734763,0.10785103479167213
180,0.0,1.0,81.0,18.0,0.058674195304750265,-0.4359923773377624,0.10165464706893723
181,0.0,1.0,82.0,17.0,0.05336597425528433,-0.4387299552606546,0.11153358430087179
182,0.0,1.0,83.0,16.0,0.04198724143245669,-0.438880492527688,0.11402614824003754
183,0.0,1.0,84.0,15.0,0.038015787992025096,-0.4353380434865247,0.07079168887253884
184,0.0,1.0,85.0,14.0,0.03799458048680826,-0.4635558990031019,0.07064264573183543
185,0.0,1.0,86.0,13.0,0.02527550756095276,-0.4445378557724682,0.09723834331604553
186,0.0,1.0,87.0,12.0,0.02023547829956862,-0.46502143480137637,0.10010544939341037
187,0.0,1.0,88.0,11.0,0.009526830914247109,-0.4485972996411609,0.0737516232937514
188,0.0,1.0,89.0,10.0,0.008823399274590304,-0.4723686350661962,0.10383990298502499
189,0.0,1.0,90.0,9.0,-0.0018803827354861857,-0.44836305270374555,0.04684518308071728
190,0.0,1.0,91.0,8.0,-0.012783981437543335,-0.43872805842487916,0.06085497121414307
191,0.0,1.0,92.0,7.0,-0.011280006567277234,-0.46431017985130996,0.09320071605346114
192,0.0,1.0,93.0,6.0,-0.02332002797645183,-0.44655124303314275,0.0816560545579692
193,0.0,1.0,94.0,5.0,-0.026142564034841165,-0.478098717679584,0.036869912879309075
194,0.0,1.0,95.0,4.0,-0.03520872896732463,-0.42114747398015207,0.09244904766700368
195,0.0,1.0,96.0,3.0,-0.03816985986545629,-0.45483163368672874,0.032663450540893146
196,0.0,1.0,97.0,2.0,-0.04371751351670927,-0.46244298908347004,0.04044061141180766
197,0.0,1.0,98.0,1.0,-0.04790442748385304,-0.4560731139343175,0.05968806405822957
198,0.0,1.0,99.0,0.0,-0.055189237962603,,0.06118502962021832
199,0.0,2.0,0.0,98.0,,-0.9893103126643397,86.46819807895537
200,0.0,2.0,1.0,97.0,117.36541858430431,-0.9924840265722404,121.63930973306178
201,0.0,2.0,2.0,96.0,117.63315102804656,-0.9924736271041693,121.73093535727179
202,0.0,2.0,3.0,95.0,117.17148311814255,-0.9924553858274957,121.4309672875337
203,0.0,2.0,4.0,94.0,117.20251862812407,-0.9924408446627857,121.18942984181258
204,0.0,2.0,5.0,93.0,116.92502788695109,-0.9924235558485028,121.14524132366199
205,0.0,2.0,6.0,92.0,116.87629918845191,-0.9924066600768208,120.86980364490907
206,0.0,2.0,7.0,91.0,116.54356707330736,-0.9923855436728681,120.5306598696759
207,0.0,2.0,8.0,90.0,116.53554212747419,-0.9923682316553666,120.51875728453314
208,0.0,2.0,9.0,89.0,115.79721674115076,-0.9923305117608389,119.93067587051961
209,0.0,2.0,10.0,88.0,115.36099315781901,-0.992301834954283,119.48330996801637
210,0.0,2.0,11.0,87.0,115.20102942624142,-0.9922740693181882,118.88677322510534
211,0.0,2.0,12.0,86.0,115.36542200522348,-0.9922535711826503,118.7882725439576
212,0.0,2.0,13.0,85.0,114.75988092865168,-0.9922059756756927,118.07164560009107
213,0.0,2.0,14.0,84.0,114.47184306088437,-0.9921716645885305,117.55562103359068
214,0.0,2.0,15.0,83.0,113.83594627175749,-0.9921277329297451,116.90519045048691
215,0.0,2.0,16.0,82.0,113.83368522649512,-0.9920951044560139,116.4220233019798
216,0.0,2.0,17.0,81.0,113.0940272056126,-0.9920429503579928,115.66720068109748
217,0.0,2.0,18.0,80.0,112.14947822566101,-0.9919681839860421,114.82162623692034
218,0.0,2.0,19.0,79.0,111.26771971868338,-0.9919036621643835,113.92087480402304
219,0.0,2.0,20.0,78.0,110.30548481835793,-0.9918320839168011,112.93681084795536
220,0.0,2.0,21.0,77.0,109.27162234015192,-0.9917536874853842,112.0867727303768
221,0.0,2.0,22.0,76.0,107.89516060266688,-0.9916394548847589,110.05044333396732
222,0.0,2.0,23.0,75.0,106.95797227632814,-0.9915488317671217,108.89122148006733
223,0.0,2.0,24.0,74.0,105.59962601167005,-0.9914382120456892,107.5096663080179
224,0.0,2.0,25.0,73.0,104.11921519001568,-0.991314242982293,106.00423069451111
225,0.0,2.0,26.0,72.0,102.2186321417752,-0.9911452833623745,104.28746025328051
226,0.0,2.0,27.0,71.0,100.80979124853101,-0.9909986013415841,102.74295870923505
227,0.0,2.0,28.0,70.0,98.85769291261043,-0.9908172446121349,100.72943978687465
228,0.0,2.0,29.0,69.0,96.7233028466532,-0.9906104044892117,98.55865428163744
229,0.0,2.0,30.0,68.0,93.98078491109828,-0.9903257927590294,95.61251010223705
230,0.0,2.0,31.0,67.0,91.40134237153555,-0.9900471997693303,92.29814832121842
231,0.0,2.0,32.0,66.0,88.59725656914482,-0.9897255917321645,89.68135425031929
232,0.0,2.0,33.0,65.0,85.47642957854868,-0.9893425479318353,86.40180242495174
233,0.0,2.0,34.0,64.0,81.96434912718048,-0.9888763082487573,82.72565568600841
234,0.0,2.0,35.0,63.0,77.5604562303613,-0.9882485658701295,78.79735583879798
235,0.0,2.0,36.0,62.0,73.55011213823674,-0.9875952645102246,75.39354681491044
236,0.0,2.0,37.0,61.0,69.50104684132667,-0.9868110805218653,70.73010986638619
237,0.0,2.0,38.0,60.0,64.75899825347351,-0.9858083411897439,65.47499733314793
238,0.0,2.0,39.0,59.0,59.03706405077329,-0.9844079698104422,59.595818089327246
239,0.0,2.0,40.0,58.0,53.17833681035802,-0.9826411808525829,53.73574158347637
240,0.0,2.0,41.0,57.0,46.8059268932835,-0.9802189608724615,46.35868163423967
241,0.0,2.0,42.0,56.0,39.64378805837617,-0.9766083562157231,39.257053721019304
242,0.0,2.0,43.0,55.0,32.69995682883292,-0.9716387780512175,31.061937802863355
243,0.0,2.0,44.0,54.0,25.193810033938874,-0.9646694863174894,22.191305234231482
244,0.0,2.0,45.0,53.0,18.98326481155638,-0.9553849461288416,15.600062278837608
245,0.0,2.0,46.0,52.0,14.881377715307801,-0.9447901444181454,11.670363153474778
246,0.0,2.0,47.0,51.0,11.713452311620934,-0.9319529194111419,8.47000983697854
247,0.0,2.0,48.0,50.0,9.455117993095278,-0.9219910636711792,5.251083716931847
248,0.0,2.0,49.0,49.0,2.3852853090960804,-0.7505910731676145,1.087765924275676
249,0.0,2.0,50.0,48.0,0.39951779987114033,-0.358266834676234,0.38660909575125957
250,0.0,2.0,51.0,47.0,0.38119876830704147,-0.3589471605058344,0.3178225883979042
251,0.0,2.0,52.0,46.0,0.4485482913322514,-0.40529793275172443,0.32172273699222464
252,0.0,2.0,53.0,45.0,0.5095209296841878,-0.4478776021007481,0.37345156318934714
253,0.0,2.0,54.0,44.0,0.5733353756615547,-0.4891156245556857,0.34052813157585193
254,0.0,2.0,55.0,43.0,0.6253542985338365,-0.5288118444059908,0.35268547088570945
255,0.0,2.0,56.0,42.0,0.4587628311913343,-0.47466711499357306,0.30868085744153095
256,0.0,2.0,57.0,41.0,0.3660873464001222,-0.43546196510663304,0.2018057783103031
257,0.0,2.0,58.0,40.0,0.3886782473991206,-0.46328576395165466,0.21011820831478856
258,0.0,2.0,59.0,39.0,0.3375913564718642,-0.4449479342235443,0.18360240854662413
259,0.0,2.0,60.0,38.0,0.3175496178012591,-0.44494526862981854,0.17123865639956137
260,0.0,2.0,61.0,37.0,0.26881461338706103,-0.4217479677229524,0.12984871721734748
261,0.0,2.0,62.0,36.0,0.2358369265680409,-0.40991140615261323,0.16068471862435696
262,0.0,2.0,63.0,35.0,0.21900605739137546,-0.40850644247697476,0.160786533578124
263,0.0,2.0,64.0,34.0,0.2380564839431638,-0.43525090220565343,0.1180250850110236
264,0.0,2.0,65.0,33.0,0.2179554487868438,-0.43024901356717105,0.15134327730584385
265,0.0,2.0,66.0,32.0,0.20960561778751985,-0.43682743147262526,0.14759277592530884
266,0.0,2.0,67.0,31.0,0.2010339769327174,-0.4441312631188735,0.1481449249244271
267,0.0,2.0,68.0,30.0,0.16642439894248495,-0.4231537186359594,0.19112071393326358
268,0.0,2.0,69.0,29.0,0.16398626854795206,-0.43385055012004503,0.16331573133999466
269,0.0,2.0,70.0,28.0,0.1551050939783314,-0.43401747270790914,0.15510830216400007
270,0.0,2.0,71.0,27.0,0.12279242625527087,-0.4077920572752628,0.1356196712011577
271,0.0,2.0,72.0,26.0,0.12798145592201204,-0.42690250189713097,0.10295982043460428
272,0.0,2.0,73.0,25.0,0.1313470332421809,-0.44734548020886467,0.12013749796223494
273,0.0,2.0,74.0,24.0,0.1111477649089263,-0.4371658719422947,0.1418403016803964
274,0.0,2.0,75.0,23.0,0.11039702965750164,-0.447451575700355,0.09528682952329004
275,0.0,2.0,76.0,22.0,0.09625368647073973,-0.44192342137685425,0.15821026506471525
276,0.0,2.0,77.0,21.0,0.09378728834587924,-0.44929739215863196,0.08301346797554898
277,0.0,2.0,78.0,20.0,0.08268695764228018,-0.4511232080125943,0.08816919679567348
278,0.0,2.0,79.0,19.0,0.07145520957982532,-0.44522197053964596,0.0836592299583585
279,0.0,2.0,80.0,18.0,0.06070163637870518,-0.4431407695238251,0.07982856082404277
280,0.0,2.0,81.0,17.0,0.0498001085269717,-0.4437439029549409,0.13134581454369276
281,0.0,2.0,82.0,16.0,0.04564718440556503,-0.44765158413670714,0.11283876286855477
282,0.0,2.0,83.0,15.0,0.041848086074551816,-0.4559324805821393,0.08687306203352207
283,0.0,2.0,84.0,14.0,0.03162962001175318,-0.4499079235863295,0.1325476667888945
284,0.0,2.0,85.0,13.0,0.01964436806986347,-0.4327155556854563,0.1084812266184565
285,0.0,2.0,86.0,12.0,0.024952581508673966,-0.4805891772584555,0.05765720004782149
286,0.0,2.0,87.0,11.0,0.008198980663568722,-0.4510738418878636,0.09916636136133072
287,0.0,2.0,88.0,10.0,0.003543816571520919,-0.44675910399005614,0.07768332085876506
288,0.0,2.0,89.0,9.0,-0.0018406751038961833,-0.4564290970046234,0.09095823975652584
289,0.0,2.0,90.0,8.0,-0.009668068675467323,-0.4514281552978491,0.06192973887655717
290,0.0,2.0,91.0,7.0,-0.016956720223763266,-0.4576684173173602,0.06725873288222628
291,0.0,2.0,92.0,6.0,-0.02502568450469511,-0.44079456566115816,0.05789821734239564
292,0.0,2.0,93.0,5.0,-0.027848156970588955,-0.45083880830134315,0.05270224824508962
293,0.0,2.0,94.0,4.0,-0.03598138886918034,-0.43166450469338424,0.061864958317277674
294,0.0,2.0,95.0,3.0,-0.03695027201611145,-0.4699938537484867,0.05166938866706805
295,0.0,2.0,96.0,2.0,-0.04603161054356597,-0.4719882161861677,0.09340681032877907
296,0.0,2.0,97.0,1.0,-0.05070701798510069,-0.47178385863541283,0.03036409432841669
297,0.0,2.0,98.0,0.0,-0.05517876490743179,,0.040441609046077964
298,0.0,3.0,0.0,97.0,,-0.9891950229371363,85.43093110140025
299,0.0,3.0,1.0,96.0,117.54263487155625,-0.9924821899808869,121.5961418473223
300,0.0,3.0,2.0,95.0,117.36129783049326,-0.9924676459385583,121.62287728974053
301,0.0,3.0,3.0,94.0,117.08622648050488,-0.9924506599973504,121.3427279219469
302,0.0,3.0,4.0,93.0,117.07952418233751,-0.992433589008847,121.03108925375332
303,0.0,3.0,5.0,92.0,117.05003686759443,-0.9924179902249523,121.04478570643684
304,0.0,3.0,6.0,91.0,116.7154240387316,-0.9923968127627663,120.70371705466204
305,0.0,3.0,7.0,90.0,116.3525288808141,-0.9923736091833419,120.33338483070993
306,0.0,3.0,8.0,89.0,115.95891510061715,-0.9923413256572347,119.82736747337393
307,0.0,3.0,9.0,88.0,115.48555805235078,-0.9923101245321866,119.4411238053985
308,0.0,3.0,10.0,87.0,115.01255208816318,-0.9922787576787421,118.95659587273308
309,0.0,3.0,11.0,86.0,115.13910796573926,-0.9922557078722255,118.59870360138693
310,0.0,3.0,12.0,85.0,114.55886825443649,-0.992209852125489,118.12867342362372
311,0.0,3.0,13.0,84.0,114.25603508912093,-0.9921745087096776,117.59651917792448
312,0.0,3.0,14.0,83.0,113.97831189338616,-0.9921377299952212,117.04839222945417
313,0.0,3.0,15.0,82.0,113.59110717399007,-0.992096011685574,116.43488916394895
314,0.0,3.0,16.0,81.0,112.72454527001909,-0.9920276497217234,115.452656359586
315,0.0,3.0,17.0,80.0,111.91872776268416,-0.9919696542681379,114.84514301299242
316,0.0,3.0,18.0,79.0,111.02837835499142,-0.9919044646500679,113.93336250246585
317,0.0,3.0,19.0,78.0,110.43735806973204,-0.9918420541228986,113.07217832965065
318,0.0,3.0,20.0,77.0,109.40924445915859,-0.9917642905366734,112.22663127949922
319,0.0,3.0,21.0,76.0,107.6827127883587,-0.9916417743691808,110.34731791782629
320,0.0,3.0,22.0,75.0,106.43462050856544,-0.9915421251622115,109.0698536197913
321,0.0,3.0,23.0,74.0,105.71982998320095,-0.9914482858331433,107.63180207496102
322,0.0,3.0,24.0,73.0,104.24219206583528,-0.9913247144591932,106.12917975532353
323,0.0,3.0,25.0,72.0,102.38569175813623,-0.9911600967682285,104.45747293357326
324,0.0,3.0,26.0,71.0,100.60761256980616,-0.9910007341635857,102.64416933134218
325,0.0,3.0,27.0,70.0,98.70858105410213,-0.9908241182617608,100.80235937571787
326,0.0,3.0,28.0,69.0,96.88976847212854,-0.9906269538198555,98.72612908332886
