2.23227,3.01136,3.27949
2.24226,3.05406,3.27488
2.24829,3.04973,3.26362
2.24875,3.04658,3.24434
2.25886,3.08987,3.22828
2.26843,3.04628,3.22009
2.27796,3.07157,3.21436
2.27868,3.04731,3.20013
2.2781,3.074,3.18462
2.28434,3.0839,3.1667
2.29272,3.05376,3.15723
2.29685,3.03842,3.14856
2.30026,3.08155,3.13965
2.30115,3.07559,3.12451
2.30467,3.08672,3.11245
2.31019,3.12578,3.10928
2.31875,3.07518,3.11533
2.32399,3.08206,3.11963
2.3343,3.06669,3.12763
2.33822,3.11994,3.12953
2.34061,3.09388,3.13507
2.3449,3.13295,3.14112
2.34579,3.1026,3.14945
2.35071,3.16937,3.14977
2.35634,3.19393,3.15625
2.36057,3.14619,3.15914
2.36218,3.15508,3.17129
2.36007,3.12788,3.17248
2.35795,3.12383,3.17178
2.35975,3.12818,3.18156
2.35714,3.15632,3.18817
2.35665,3.16526,3.19785
2.35565,3.19796,3.21255
2.35795,3.11443,3.23507
2.36498,3.13858,3.25421
2.36628,3.12667,3.26366
2.3698,3.13687,3.25985
2.3742,3.09006,3.26263
2.3781,3.12464,3.26557
2.38525,3.12415,3.26474
2.3899,3.12972,3.26335
2.38928,3.12553,3.2528
2.38298,3.11527,3.2508
2.37055,3.05003,3.23702
2.36547,3.1023,3.22977
2.36176,3.08439,3.2309
2.3527,3.13651,3.23883
2.33954,3.07648,3.2552
2.32785,3.11325,3.27332
2.31551,3.08973,3.2942
2.30853,3.04565,3.3033
2.3002,3.0878,3.30096
2.29144,3.06481,3.30003
2.28339,3.03338,3.29671
2.27398,3.0594,3.29489
2.26842,3.00168,3.30646
2.26252,3.0561,3.31498
2.25266,2.99267,3.32246
2.24411,2.98566,3.32568
2.2312,2.98695,3.32986
2.2188,2.97471,3.33515
2.20415,2.97835,3.33325
2.19219,2.94627,3.33014
2.18413,2.95816,3.33421
2.1819,2.89631,3.33711
2.18325,2.90247,3.3368
2.18014,2.87636,3.33561
2.17643,2.85532,3.3467
2.16804,2.87082,3.35184
2.15941,2.85254,3.34721
2.15242,2.83503,3.34433
2.14498,2.80022,3.3471
2.14147,2.84179,3.35464
2.13932,2.81072,3.37116
2.13509,2.7846,3.39027
2.13231,2.83712,3.40097
2.13124,2.81998,3.40744
2.13043,2.84287,3.40092
2.12777,2.81302,3.40603
2.13151,2.85659,3.40331
2.13436,2.86573,3.40828
2.13958,2.88386,3.41224
2.13975,2.85517,3.41665
2.14029,2.86751,3.42197
2.13913,2.8691,3.4239
2.1376,2.84456,3.43459
2.13635,2.81398,3.44169
2.13587,2.75462,3.43981
2.13619,2.78615,3.44192
2.13986,2.79632,3.44292
2.14452,2.85304,3.45167
2.14823,2.82799,3.46028
2.1466,2.84165,3.45827
2.14877,2.88233,3.4515
2.1487,2.84545,3.44489
2.15173,2.87144,3.44191
2.14981,2.85591,3.44005
2.14186,2.87362,3.43076
2.13823,2.85438,3.42482
2.1376,2.94882,3.42101
2.13524,2.89685,3.4205
2.13167,2.97761,3.4235
2.12511,2.88009,3.42056
2.11899,2.95667,3.41777
2.10974,2.94111,3.4147
2.1029,2.94355,3.41778
2.10191,2.9373,3.4243
2.10113,2.93268,3.42128
2.09433,2.91689,3.42101
2.08789,2.92106,3.41546
2.07818,2.91184,3.40846
2.06614,2.8648,3.40824
2.04735,2.83305,3.40343
2.03202,2.88914,3.40054
2.01958,2.86395,3.39292
2.0127,2.92634,3.38667
2.00669,2.93524,3.38064
1.99873,2.92391,3.37453
1.99163,2.90677,3.3581
1.98416,2.82702,3.34091
1.97571,2.85114,3.33284
1.963,2.88141,3.33117
1.95204,2.8279,3.33136
1.94641,2.80035,3.33225
1.93605,2.81258,3.33246
1.92891,2.79089,3.3385
1.92506,2.80859,3.35689
1.92163,2.77694,3.37092
1.92343,2.7965,3.37721
1.92398,2.75117,3.38896
1.92249,2.76576,3.39429
1.92347,2.79719,3.39921
1.91966,2.77292,3.41315
1.91565,2.77474,3.42415
1.91739,2.82286,3.42331
1.91675,2.7864,3.43317
1.91517,2.77783,3.43603
1.91585,2.74684,3.43388
1.91695,2.73023,3.42816
1.92136,2.75443,3.42127
1.92289,2.7395,3.4132
1.9269,2.73777,3.40831
1.92624,2.76225,3.40425
1.92556,2.76998,3.40108
1.92589,2.79499,3.40017
1.92221,2.74483,3.39785
1.92057,2.76314,3.40473
1.91684,2.75678,3.40598
1.91632,2.7533,3.40797
1.91395,2.74386,3.40823
1.91358,2.77612,3.40815
1.91166,2.74361,3.40409
1.90588,2.73986,3.3995
1.89582,2.73003,3.39558
1.88884,2.73819,3.39722
1.88019,2.70434,3.40807
1.87355,2.7098,3.41681
1.86873,2.7056,3.42147
1.86301,2.73974,3.41574
1.85958,2.72527,3.4126
1.86008,2.73173,3.41448
1.8635,2.72636,3.41679
1.86879,2.74847,3.41607
1.87457,2.73295,3.41596
1.877,2.73515,3.42236
1.87886,2.71691,3.42348
1.8809,2.75585,3.42534
1.8821,2.77051,3.43487
1.88399,2.75808,3.44336
1.88636,2.78496,3.44545
1.889,2.78207,3.44453
1.89358,2.81582,3.43764
1.89714,2.81968,3.42744
1.90323,2.86155,3.41259
1.91183,2.87072,3.40292
1.91746,2.86367,3.39315
1.92071,2.89781,3.38186
1.9245,2.88199,3.37892
1.92255,2.93255,3.3822
1.91604,2.9389,3.38858
1.90447,2.93482,3.39715
1.90136,2.96406,3.39984
1.90411,2.94056,3.39896
1.90828,2.99,3.40447
1.9098,3.02461,3.40605
1.91502,3.02765,3.41287
1.9155,3.00302,3.42086
1.91721,3.00092,3.41215
1.91643,3.04309,3.39809
1.91006,3.00285,3.39125
1.90002,3.04357,3.37959
1.88988,3.09483,3.37829
1.87856,3.07759,3.37864
1.86532,3.07399,3.37523
1.84889,3.03266,3.37911
1.83786,3.02089,3.37706
1.82567,3.00697,3.36587
1.8143,3.06546,3.35468
1.80382,3.03381,3.35735
1.79396,3.0025,3.35186
1.79689,2.99218,3.35441
1.79782,3.02686,3.35139
1.79657,3.01701,3.35306
1.79806,3.07398,3.34966
1.79769,3.05178,3.35185
1.79655,3.00637,3.35138
1.79672,2.94716,3.35368
1.79921,2.9574,3.35429
1.80035,2.96417,3.36553
1.80221,2.92332,3.37911
1.79744,2.9448,3.37747
1.79565,2.91054,3.37364
1.79437,2.96768,3.36899
1.79588,2.96196,3.36771
1.7956,2.94977,3.36331
1.79696,2.94075,3.36023
1.79414,2.94361,3.34893
1.78736,2.90497,3.34943
1.78031,2.88093,3.3538
1.77912,2.85258,3.35426
1.77389,2.80775,3.35257
1.77307,2.82604,3.34889
1.7726,2.80661,3.34363
1.77152,2.83154,3.33983
1.77431,2.78218,3.3415
1.77353,2.76409,3.33918
1.7738,2.75426,3.3388
1.7725,2.80124,3.34393
1.77425,2.75967,3.35042
1.77772,2.74415,3.35481
1.77576,2.74668,3.35373
1.77552,2.74678,3.34928
1.77347,2.76175,3.3466
1.76595,2.75654,3.3375
1.75831,2.74005,3.33084
1.75348,2.76757,3.32671
1.74974,2.76273,3.33057
1.75158,2.75536,3.33393
1.75424,2.7576,3.33518
1.75646,2.76669,3.34036
1.75819,2.79528,3.33622
1.76184,2.7947,3.34022
1.76504,2.79155,3.34769
1.7712,2.8085,3.34204
1.77982,2.76413,3.34189
1.78847,2.78055,3.33314
1.79947,2.78585,3.31887
1.80997,2.81326,3.30597
1.81968,2.78323,3.29694
1.82564,2.81591,3.28788
1.82927,2.77714,3.2754
1.82548,2.8332,3.26787
1.81986,2.82026,3.24908
1.81894,2.84651,3.24105
1.82084,2.81403,3.23507
1.82209,2.80667,3.23291
1.82631,2.83228,3.22526
1.83063,2.85484,3.21128
1.83758,2.85708,3.20098
1.8421,2.91778,3.18606
1.8491,2.89763,3.1786
1.85383,2.8948,3.18127
1.85808,2.957,3.18555
1.86206,2.94269,3.19094
1.87335,2.93122,3.19469
1.88303,2.93397,3.19428
1.89142,2.90214,3.19873
1.894,2.91667,3.19217
1.89329,2.88766,3.19068
1.89068,2.87054,3.18832
1.88893,2.84367,3.19351
1.89053,2.85595,3.19453
1.89006,2.87771,3.1927
1.8853,2.81903,3.19549
1.88423,2.85779,3.19965
1.8819,2.79115,3.19951
1.88137,2.84439,3.1973
1.88704,2.81602,3.19368
1.89274,2.81808,3.18735
1.89711,2.83799,3.17683
1.90131,2.84616,3.16702
1.90614,2.85055,3.15836
1.90893,2.88809,3.15171
1.90829,2.88921,3.14677
1.90991,2.89907,3.14536
1.90979,2.88324,3.14229
1.90887,2.87657,3.13851
1.90892,2.87104,3.13132
1.90922,2.90251,3.12375
1.91188,2.84288,3.12309
1.9117,2.83626,3.12254
1.91427,2.82359,3.11386
1.91673,2.81282,3.11586
1.91735,2.83839,3.10921
1.91879,2.81764,3.1058
1.91916,2.83366,3.10408
1.91878,2.81144,3.10176
1.91639,2.85667,3.10169
1.91272,2.85881,3.10294
1.90222,2.8281,3.10745
1.89314,2.83057,3.11202
1.88707,2.81127,3.11844
1.88961,2.80089,3.12905
1.89353,2.80652,3.13609
1.89679,2.81549,3.14335
1.90108,2.7944,3.14601
1.90434,2.7923,3.14458
1.90546,2.78526,3.15066
1.90544,2.77114,3.15457
1.90596,2.86021,3.15087
1.9076,2.85121,3.1468
1.90939,2.86353,3.13518
1.91258,2.85658,3.12816
1.91865,2.87681,3.1237
1.92553,2.86581,3.12103
1.92887,2.85118,3.11973
1.93066,2.8938,3.12581
1.93256,2.84412,3.1298
1.93212,2.89112,3.13603
1.92858,2.88341,3.14232
1.9305,2.86721,3.14405
1.93031,2.89573,3.14339
1.9293,2.83469,3.14973
1.9332,2.84459,3.1503
1.93417,2.82238,3.1498
1.93611,2.85777,3.15532
1.93981,2.84633,3.15939
1.9431,2.87184,3.15856
1.95135,2.87105,3.1599
1.95147,2.87107,3.16206
1.95336,2.90366,3.15988
1.95505,2.88934,3.15216
1.96122,2.8973,3.14408
1.96627,2.90776,3.15223
1.97325,2.90511,3.15722
1.97963,2.90149,3.16172
1.98653,2.9482,3.16438
1.99892,2.95778,3.16233
2.00693,2.95753,3.15817
2.01225,3.02429,3.15186
2.0188,3.00437,3.14622
2.0235,2.9695,3.15254
2.02351,2.98946,3.16163
2.02542,3.01452,3.1704
2.02693,3.01084,3.17482
2.03162,3.01922,3.17806
2.03478,2.99155,3.18214
2.0396,3.07344,3.18357
2.04232,3.01347,3.18138
2.0495,3.02373,3.1824
2.05302,3.04915,3.19514
2.05728,3.10821,3.20536
2.05434,3.12766,3.204
2.05149,3.1542,3.20584
2.04577,3.17686,3.20946
2.04206,3.14993,3.21383
2.03903,3.19728,3.21472
2.03434,3.19766,3.20896
2.03133,3.26761,3.20954
2.02292,3.29674,3.2146
2.01592,3.29023,3.22301
2.01238,3.29471,3.23514
2.01134,3.26312,3.24017
2.0122,3.30527,3.23997
2.02007,3.33344,3.23783
2.02229,3.31469,3.24144
2.01773,3.31282,3.24015
2.01544,3.34551,3.2342
2.02129,3.30889,3.22914
2.02825,3.36099,3.22413
2.03286,3.33876,3.21874
2.03812,3.31549,3.22285
2.04553,3.31087,3.22558
2.05236,3.30106,3.22444
2.05457,3.32188,3.22908
2.05405,3.30515,3.23425
2.05195,3.31474,3.23914
2.05224,3.32,3.24018
2.05195,3.34935,3.23551
2.05171,3.29578,3.2311
2.0474,3.3228,3.23546
2.04333,3.29564,3.24577
2.04069,3.25737,3.25608
2.04099,3.27031,3.2661
2.04369,3.26326,3.28333
2.04637,3.27587,3.29261
2.04539,3.30811,3.30402
2.04874,3.28346,3.3202
2.04882,3.27475,3.32925
2.05214,3.28593,3.33252
2.05685,3.26695,3.32507
2.05493,3.25269,3.32393
2.05305,3.27175,3.32575
2.04683,3.27271,3.31964
2.04456,3.26791,3.32655
2.04474,3.22809,3.33781
2.03885,3.26689,3.34593
2.03864,3.24905,3.35853
2.04022,3.20806,3.36742
2.04234,3.19478,3.36334
2.04333,3.22092,3.34998
2.04144,3.24365,3.33967
2.03581,3.19627,3.34342
2.03351,3.16294,3.34004
2.0257,3.21226,3.32944
2.02055,3.14198,3.33223
2.02056,3.17464,3.33799
2.01473,3.16495,3.3433
2.00768,3.17974,3.34143
1.99602,3.11731,3.33584
1.98467,3.10294,3.33397
1.97582,3.11583,3.32882
1.96789,3.09728,3.32067
1.95882,3.08119,3.30866
1.95448,3.0822,3.30636
1.95065,3.03915,3.29457
1.94,3.09695,3.28821
1.93495,3.00923,3.28758
1.92936,3.02232,3.29146
1.93021,3.01586,3.29371
1.93548,3.01738,3.30231
1.93538,2.91895,3.32236
1.93617,2.92262,3.33636
1.93647,2.95839,3.35013
1.93847,2.96703,3.36044
1.94477,2.98183,3.36791
1.95295,2.92797,3.37385
1.95806,2.96216,3.37762
1.96205,2.92071,3.38158
1.96175,2.92948,3.38469
1.95769,2.9158,3.3896
1.95437,2.96061,3.4041
1.95401,2.92392,3.40461
1.95802,2.93482,3.41141
1.9573,2.90833,3.42382
1.94875,2.94642,3.42844
1.93971,2.87027,3.44535
1.92911,2.86932,3.45297
1.91711,2.89926,3.46482
1.90676,2.88941,3.4758
1.89338,2.87929,3.48581
1.87957,2.85245,3.49248
1.87339,2.89575,3.49574
1.86242,2.90255,3.49297
1.85575,2.9454,3.48874
1.85293,2.92923,3.48691
1.85281,2.93367,3.49307
1.8538,2.91601,3.49932
1.85159,2.89387,3.49483
1.84794,2.90101,3.49292
1.84065,2.90813,3.49325
1.8343,2.95652,3.501
1.8288,2.94163,3.50139
1.82601,2.94686,3.50164
1.82478,2.93496,3.51051
1.82475,2.94325,3.52066
1.82719,2.97078,3.53939
1.82863,2.97656,3.55631
1.82796,2.95006,3.56362
1.82854,2.92266,3.55934
1.82825,2.94952,3.5526
1.82752,2.98644,3.55442
1.83144,3.00343,3.55673
1.83393,2.96107,3.55327
1.82928,2.98783,3.54627
1.82412,2.95021,3.54913
1.82531,2.9714,3.54693
1.82613,2.99303,3.53896
1.82519,3.01979,3.52375
1.82296,3.01809,3.50833
1.82242,2.9673,3.50251
1.82074,3.04051,3.49072
1.81765,3.03723,3.47829
1.81295,3.0043,3.47312
1.80838,3.04136,3.4715
1.8053,3.01841,3.46444
1.80494,3.05594,3.45847
1.8027,3.04084,3.44632
1.80049,3.02163,3.43551
1.79493,3.00228,3.42571
1.7887,3.07004,3.41072
1.78585,3.00423,3.40074
1.78392,3.08502,3.39277
1.78263,3.03049,3.3889
1.78706,3.00578,3.38948
1.78879,3.0073,3.39336
1.78562,2.98335,3.3992
1.78497,2.9961,3.39615
1.78641,3.00224,3.38907
1.78819,2.93755,3.39106
1.79254,2.97519,3.39164
1.79518,2.90687,3.39481
1.79326,2.9648,3.39725
1.79383,2.97898,3.39101
1.79716,3.02806,3.37963
1.80129,3.01318,3.3813
1.80162,2.99071,3.37203
1.80308,2.98804,3.37047
1.80518,3.02175,3.36577
1.81115,3.01694,3.35602
1.8169,3.02443,3.34433
1.81538,2.9886,3.34549
1.81276,2.94387,3.34112
1.80891,2.96484,3.34014
1.80634,2.91833,3.34002
1.80285,2.97374,3.33974
1.80352,2.91718,3.3445
1.79974,2.93845,3.3422
1.80071,2.93615,3.33625
1.79882,2.95179,3.33247
1.79549,2.92693,3.33418
1.78978,2.99311,3.33646
1.78589,3.00019,3.34233
1.78369,2.99535,3.34203
1.77988,2.96969,3.33639
1.7773,3.0144,3.3315
1.77541,3.01857,3.33016
1.77609,2.9796,3.31654
1.77978,3.03156,3.31491
1.78074,3.04682,3.32505
1.78059,3.09152,3.33242
1.78049,3.05159,3.33649
1.78141,3.09759,3.34251
1.77974,3.07535,3.34624
1.77184,3.04316,3.35015
1.76482,3.0351,3.34898
1.76134,3.08623,3.34562
1.75894,3.04976,3.33837
1.74896,3.04173,3.33634
1.73965,3.04014,3.33809
1.72964,2.98695,3.33189
1.71962,2.99298,3.32312
1.70703,2.93773,3.31573
1.69612,2.9647,3.32242
1.6882,2.93458,3.32716
1.67917,2.95672,3.32751
1.67152,2.93224,3.32981
1.66283,2.93775,3.33516
1.6606,2.96383,3.33393
1.66162,2.96159,3.33319
1.66465,2.98733,3.32951
1.66679,3.01489,3.32567
1.66708,3.06865,3.32246
1.6661,3.04798,3.32902
1.66499,3.08512,3.32667
1.66835,3.12885,3.3298
1.66999,3.17283,3.31747
1.6702,3.14498,3.31898
1.67117,3.22689,3.31685
1.67231,3.21274,3.31292
1.66772,3.19554,3.3152
1.66475,3.15896,3.31435
1.65879,3.19096,3.31438
1.65379,3.1176,3.31915
1.6508,3.1316,3.32145
1.64581,3.12067,3.32998
1.64684,3.19374,3.3283
1.64844,3.20669,3.33081
1.64848,3.23583,3.32921
1.64818,3.25445,3.32732
1.64626,3.2458,3.32819
1.64267,3.22468,3.33318
1.63883,3.19665,3.33791
1.63358,3.31471,3.33135
1.62782,3.26727,3.33284
1.61989,3.25881,3.3256
1.61396,3.29125,3.31843
1.60893,3.26018,3.31928
1.60416,3.31921,3.31944
1.59863,3.3216,3.3221
1.59675,3.29423,3.32402
1.59274,3.32502,3.32366
1.58662,3.31703,3.32509
1.58148,3.33009,3.32473
1.58155,3.37795,3.32958
1.58191,3.32586,3.33243
1.58414,3.34935,3.33449
1.58049,3.31764,3.33277
1.57636,3.3536,3.33586
1.56968,3.35087,3.33138
1.56326,3.3764,3.32986
1.55575,3.34523,3.33429
1.5488,3.36101,3.33117
1.53867,3.31501,3.32084
1.53043,3.30821,3.31612
1.52319,3.31129,3.31235
1.51794,3.30611,3.30266
1.51865,3.33145,3.28333
1.51983,3.32943,3.26514
1.52348,3.34541,3.25219
1.52667,3.32677,3.24234
1.52597,3.30318,3.23225
1.52537,3.31806,3.22922
1.52389,3.32374,3.22763
1.52646,3.26978,3.22375
1.52903,3.29704,3.23155
1.53085,3.31421,3.24281
1.53306,3.32474,3.26432
1.53071,3.30394,3.28026
1.52647,3.34837,3.29375
1.52051,3.34909,3.30833
1.51647,3.34799,3.33129
1.51085,3.32761,3.34538
1.50727,3.35551,3.3528
1.50655,3.41624,3.35351
1.50516,3.40768,3.35636
1.507,3.37162,3.36497
1.50696,3.38915,3.36164
1.50802,3.38112,3.3608
1.50374,3.4297,3.35558
1.50066,3.41865,3.34883
1.49763,3.38939,3.3436
1.49515,3.36774,3.33334
1.49131,3.43637,3.32339
1.48962,3.48672,3.31676
1.49125,3.44471,3.32117
1.48883,3.4354,3.3271
1.48671,3.33602,3.32411
1.48393,3.39178,3.32301
1.48366,3.39821,3.3275
1.4809,3.43361,3.32092
1.47948,3.45836,3.32448
1.47627,3.44897,3.3298
1.47389,3.44466,3.33604
1.46925,3.49388,3.33474
1.46397,3.48147,3.33745
1.45951,3.47829,3.33133
1.45774,3.52484,3.33276
1.45463,3.51617,3.33827
1.45221,3.46361,3.34609
1.44942,3.48066,3.36014
1.44693,3.4461,3.3625
1.44846,3.4569,3.367
1.44678,3.4525,3.37609
1.44363,3.47319,3.38476
1.43962,3.4176,3.39297
1.43853,3.42213,3.38383
1.43907,3.45881,3.37186
1.43811,3.47046,3.36362
1.4392,3.465,3.36123
1.44195,3.45119,3.36216
1.44666,3.49528,3.35746
1.45205,3.55341,3.35072
1.45812,3.57669,3.35124
1.46178,3.61081,3.34658
1.46778,3.61241,3.34547
1.47169,3.57804,3.33944
1.47434,3.63716,3.33613
1.47776,3.70359,3.33933
1.47817,3.71056,3.34163
1.47839,3.71076,3.3397
1.4771,3.74329,3.33605
1.47841,3.73138,3.33899
1.47663,3.76487,3.34638
1.47725,3.75462,3.35976
1.47473,3.82248,3.35811
1.47218,3.77555,3.35273
1.46923,3.76453,3.35492
1.46763,3.82076,3.34798
1.46364,3.76961,3.34609
1.46179,3.85397,3.3505
1.46148,3.78857,3.36296
1.46252,3.82621,3.3725
1.4638,3.7963,3.37167
1.46603,3.88673,3.37411
1.46945,3.87379,3.3824
1.46919,3.91116,3.38056
1.47285,3.91087,3.38585
1.47986,3.93273,3.39523
1.48408,3.84174,3.39868
1.49074,3.89322,3.3987
1.50059,3.88292,3.40294
1.50587,3.87545,3.40752
1.51371,3.89525,3.40702
1.52093,3.93586,3.40596
1.52214,3.92118,3.40663
1.52459,4.02893,3.4052
1.52341,4.00901,3.40359
1.52197,3.99211,3.39678
1.51778,3.95583,3.38829
1.51991,4.02386,3.38557
1.52037,4.00293,3.38574
1.51983,3.9982,3.39102
1.5238,4.01585,3.39868
1.53138,4.01961,3.40299
1.53704,4.01222,3.40378
1.54197,3.97681,3.40217
1.54671,4.0058,3.39673
1.55206,4.03016,3.39405
1.55502,4.0523,3.39498
1.55735,4.04939,3.39484
1.55828,4.05637,3.39172
1.5589,4.05369,3.39858
1.55951,4.02644,3.40934
1.55595,4.05716,3.41385
1.55251,4.0426,3.41701
1.55531,4.02612,3.41952
1.55962,4.07236,3.42285
1.56309,4.05474,3.42561
1.5671,4.04545,3.43145
1.57166,4.1213,3.43632
1.57473,4.07411,3.43474
1.57258,4.14332,3.42784
1.57049,4.10022,3.43016
1.56878,4.14461,3.42885
1.56888,4.13237,3.43178
1.57033,4.14359,3.43853
1.57221,4.13345,3.43739
1.56982,4.1148,3.43973
1.5725,4.08973,3.45121
1.57323,4.14169,3.45232
1.57339,4.09151,3.44772
1.57283,4.06549,3.44673
1.56953,3.97476,3.43609
1.56545,4.09999,3.43256
1.56073,4.00002,3.43113
1.55593,4.02177,3.42745
1.55207,4.02822,3.42204
1.5496,4.04526,3.41072
1.54406,4.01923,3.40279
1.53789,4.09981,3.40322
1.53454,3.97825,3.39862
1.53329,3.9865,3.39636
1.53081,3.99816,3.38979
1.5299,3.96653,3.38197
1.52884,4.03549,3.37903
1.52621,4.04056,3.3782
1.52063,3.9918,3.37427
1.5184,4.01922,3.37309
1.51819,3.99234,3.36869
1.51696,3.98623,3.36032
1.52106,3.92543,3.351
1.52415,4.01887,3.34007
1.52292,3.97475,3.33378
1.52249,3.97692,3.33044
