,0,1,2,3,value,trend,noise
74,0.0,0.0,75.0,25.0,0.16211936189643317,-0.5054835617846205,
75,0.0,0.0,76.0,24.0,0.15070401439653192,-0.5072039442726111,
76,0.0,0.0,77.0,23.0,0.13843751232483892,-0.5071249434544196,
77,0.0,0.0,78.0,22.0,0.12586219815055544,-0.5058294356784696,
78,0.0,0.0,79.0,21.0,0.11620619361878881,-0.508439062960597,
79,0.0,0.0,80.0,20.0,0.10397952110906061,-0.506194809104713,
80,0.0,0.0,81.0,19.0,0.09289852855906999,-0.5062301420012898,
81,0.0,0.0,82.0,18.0,0.08258960434537777,-0.5073495608382115,
82,0.0,0.0,83.0,17.0,0.07394081566395694,-0.507511911296842,
83,0.0,0.0,84.0,16.0,0.06494124340494412,-0.5090070822722255,
